CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
ACE CAFE LONDON LIMITED,3077552,,,209 LIVERPOOL ROAD,BIRKDALE SOUTHPORT,MERSEYSIDE,,,PR8 4PH,Private Limited Company,Active,United Kingdom,,10-07-1995,31,8,31-05-2023,31-08-2021,TOTAL EXEMPTION FULL,07-08-2016,10-07-2015,6,2,0,4,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,56101 - Licensed restaurants,56302 - Public houses and bars,0,0,http://business.data.gov.uk/id/company/03077552,,,,,,,,,,,,,,,,,,,,,05-10-2023,21-09-2022
ACE EMBROIDERY & PRINTING SERVICE LIMITED,5682928,,,SUITE 7 PHOENIX HOUSE,PALMER STREET,CHIPPENHAM,,ENGLAND,SN14 0DT,Private Limited Company,Active,United Kingdom,,21-01-2006,30,1,30-01-2023,30-01-2021,TOTAL EXEMPTION FULL,18-02-2017,21-01-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/05682928,,,,,,,,,,,,,,,,,,,,,04-02-2023,21-01-2022
ACE HABIT LIMITED,14254649,,,75 LIMES ROAD,,CROYDON,,ENGLAND,CR0 2HF,Private Limited Company,Active,United Kingdom,,25-07-2022,31,7,25-04-2024,,NO ACCOUNTS FILED,22-08-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14254649,,,,,,,,,,,,,,,,,,,,,12-12-2023,28-11-2022
ACE PRINTWEAR COMPANY LTD,11277583,,,4 VICTORIA PARADE,,TORQUAY,,ENGLAND,TQ1 2BB,Private Limited Company,Active,United Kingdom,,27-03-2018,31,3,31-12-2023,31-03-2022,MICRO ENTITY,24-04-2019,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11277583,,,,,,,,,,,,,,,,,,,,,14-03-2023,28-02-2022
ACE UP LTD,12676860,,,C/O EVANS WEIR THE VICTORIA,25 ST PANCRAS,CHICHESTER,WEST SUSSEX,ENGLAND,PO19 7LT,Private Limited Company,Active,United Kingdom,,17-06-2020,30,6,31-03-2023,30-06-2021,TOTAL EXEMPTION FULL,15-07-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/12676860,,,,,,,,,,,,,,,,,,,,,30-06-2023,16-06-2022
ACE VESTITI CLOTHING LTD,14182138,,,20-22 WENLOCK ROAD,,LONDON,,ENGLAND,N1 7GU,Private Limited Company,Active,United Kingdom,,20-06-2022,30,6,20-03-2024,,NO ACCOUNTS FILED,18-07-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14182138,,,,,,,,,,,,,,,,,,,,,03-07-2023,
ACE VESTITI LIMITED,10511289,,,GABLE HOUSE,239 REGENTS PARK ROAD,LONDON,,,N3 3LF,Private Limited Company,Liquidation,United Kingdom,,06-12-2016,31,12,30-09-2022,31-12-2020,TOTAL EXEMPTION FULL,03-01-2018,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10511289,,,,,,,,,,,,,,,,,,,,,30-04-2022,16-04-2021
ACE VISION LIFESTYLE LTD,11426609,,,2 LINNET TERRACE,TIPTREE CRESCENT,ILFORD,ESSEX,ENGLAND,IG5 0TR,Private Limited Company,Active,United Kingdom,,21-06-2018,30,6,31-03-2023,30-06-2021,DORMANT,19-07-2019,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11426609,,,,,,,,,,,,,,,,,,,,,04-07-2023,20-06-2022
ACEIT SPORTSWEAR LTD,12149141,,,HIGHDOWN HOUSE,11 HIGHDOWN ROAD,LEAMINGTON SPA,WARWICKSHIRE,ENGLAND,CV31 1XT,Private Limited Company,Active,United Kingdom,,09-08-2019,31,8,31-05-2023,31-08-2021,MICRO ENTITY,06-09-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12149141,,,,,,,,,,,,,,,,,,,,,22-08-2023,08-08-2022
ACERSI LTD,11791129,,,48 JOHNS LANE,,WALSALL,,UNITED KINGDOM,WS6 6BX,Private Limited Company,Active,United Kingdom,,28-01-2019,31,1,31-10-2023,31-01-2022,DORMANT,25-02-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/11791129,,,,,,,,,,,,,,,,,,,,,10-02-2023,27-01-2022
ACES SIGNATURE CLOTHING LIMITED,13654142,,,139 COMMERCIAL ROAD,,NEWPORT,GWENT,UNITED KINGDOM,NP20 2PH,Private Limited Company,Active,United Kingdom,,30-09-2021,30,9,30-06-2023,,NO ACCOUNTS FILED,28-10-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13654142,,,,,,,,,,,,,,,,,,,,,13-10-2022,
ACESO LONDON LTD,12761593,,,FAIRASH HOUSE,WEST HARPTREE,BRISTOL,,ENGLAND,BS40 6EQ,Private Limited Company,Active,United Kingdom,,22-07-2020,31,7,30-04-2023,31-07-2021,DORMANT,19-08-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12761593,,,,,,,,,,,,,,,,,,,,,04-08-2023,21-07-2022
ACHILLES APPAREL LIMITED,14258070,,,97 CHAMBERS GROVE,,WELWYN GARDEN CITY,,ENGLAND,AL7 4FG,Private Limited Company,Active,United Kingdom,,26-07-2022,31,7,26-04-2024,,NO ACCOUNTS FILED,23-08-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14258070,,,,,,,,,,,,,,,,,,,,,08-08-2023,
ACHILLES CUSTOMS LTD,13621345,,,308 TILLERMANS COURT,GRENAN SQUARE,GREENFORD,,UNITED KINGDOM,UB6 0FZ,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,14-09-2021,30,9,14-06-2023,,NO ACCOUNTS FILED,12-10-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13621345,,,,,,,,,,,,,,,,,,,,,27-09-2022,
ACHNOS LTD,12529705,,,71-75 SHELTON STREET,,LONDON,,ENGLAND,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,23-03-2020,31,3,31-12-2023,31-03-2022,MICRO ENTITY,20-04-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12529705,21-08-2020,ACHILLES MENSWEAR LTD,,,,,,,,,,,,,,,,,,,05-04-2023,22-03-2022
ACHROMATIC APPAREL LTD,SC720375,,,42 KENNELBURN ROAD,,AIRDRIE,,UNITED KINGDOM,ML6 8TH,Private Limited Company,Active,United Kingdom,,19-01-2022,31,1,19-10-2023,,NO ACCOUNTS FILED,16-02-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/SC720375,,,,,,,,,,,,,,,,,,,,,01-02-2023,
ACI FASHION LTD,14385767,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,29-09-2022,30,9,29-06-2024,,NO ACCOUNTS FILED,27-10-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47770 - Retail sale of watches and jewellery in specialised stores,"47820 - Retail sale via stalls and markets of textiles, clothing and footwear",63120 - Web portals,0,0,http://business.data.gov.uk/id/company/14385767,,,,,,,,,,,,,,,,,,,,,12-10-2023,
ACID CARTEL LIMITED,13046778,,,"2 MUDBERRY LANE, BOSHAM, CHICHESTER 2 MUDBERRY LANE",BOSHAM,CHICHESTER,,ENGLAND,PO18 8TS,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,27-11-2020,30,11,31-08-2023,29-11-2021,DORMANT,25-12-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,74100 - specialised design activities,,,0,0,http://business.data.gov.uk/id/company/13046778,,,,,,,,,,,,,,,,,,,,,10-12-2022,26-11-2021
ACID FC LIMITED,13505739,,,11 NORTH PARK GROVE,,LEEDS,,ENGLAND,LS8 1JJ,Private Limited Company,Active,United Kingdom,,12-07-2021,31,7,12-04-2023,,NO ACCOUNTS FILED,09-08-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,74100 - specialised design activities,,,0,0,http://business.data.gov.uk/id/company/13505739,,,,,,,,,,,,,,,,,,,,,25-07-2023,11-07-2022
ACID FUSION CLOTHING LTD,13154863,,,"78 NASH SQUARE, PERRY BARR",,BIRMINGHAM,,UNITED KINGDOM,B42 2EX,Private Limited Company,Active,United Kingdom,,25-01-2021,31,1,25-10-2022,,NO ACCOUNTS FILED,22-02-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13154863,,,,,,,,,,,,,,,,,,,,,07-02-2023,24-01-2022
ACJ CORE LIMITED,13558495,,,68 GATEWAY GARDENS,,ELY,,ENGLAND,CB6 3DE,Private Limited Company,Active,United Kingdom,,10-08-2021,31,8,10-05-2023,,NO ACCOUNTS FILED,07-09-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13558495,,,,,,,,,,,,,,,,,,,,,23-08-2023,09-08-2022
ACKERSTONE LTD,13720721,,,51 SALISBURY ROAD,,CANTERBURY,,ENGLAND,CT2 7HP,Private Limited Company,Active,United Kingdom,,03-11-2021,30,11,03-08-2023,,NO ACCOUNTS FILED,01-12-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13720721,,,,,,,,,,,,,,,,,,,,,16-11-2023,02-11-2022
ACKERSTYLE LTD,13662337,,,51 SALISBURY ROAD,,CANTERBURY,,ENGLAND,CT2 7HP,Private Limited Company,Active,United Kingdom,,05-10-2021,31,10,05-07-2023,,NO ACCOUNTS FILED,02-11-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13662337,,,,,,,,,,,,,,,,,,,,,18-10-2022,
ACLEVES LIMITED,9135998,,,6 SNOW HILL,CITY OF LONDON,LONDON,,,EC1A 2AY,Private Limited Company,Liquidation,United Kingdom,,17-07-2014,31,8,31-08-2019,26-08-2017,FULL,29-06-2017,01-06-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/09135998,28-11-2018,PARKWOOD TOPSHOP ATHLETIC LIMITED,28-10-2014,HACKREMCO (NO. 2634) LIMITED,,,,,,,,,,,,,,,,,15-06-2020,01-06-2019
ACORS (NE) LTD,11426605,,,19 WHITEHALL ROAD,,GATESHEAD,,ENGLAND,NE8 4EQ,Private Limited Company,Active,United Kingdom,,21-06-2018,27,6,27-03-2023,30-06-2021,MICRO ENTITY,19-07-2019,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11426605,,,,,,,,,,,,,,,,,,,,,04-07-2023,20-06-2022
ACOSTA.CLOTHINGUK LTD,13998169,,,"FLAT A, 120",ANTILL ROAD,LONDON,,UNITED KINGDOM,N15 4BA,Private Limited Company,Active,United Kingdom,,23-03-2022,31,3,23-12-2023,,NO ACCOUNTS FILED,20-04-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13998169,,,,,,,,,,,,,,,,,,,,,05-04-2023,
ACRE & ROW LTD,12641047,,,71 KNOWL PIECE,WILBURY WAY,HITCHIN,HERTFORDSHIRE,ENGLAND,SG4 0TY,Private Limited Company,Active,United Kingdom,,02-06-2020,30,6,31-03-2024,30-06-2022,TOTAL EXEMPTION FULL,30-06-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12641047,16-06-2020,CB APPAREL LTD,,,,,,,,,,,,,,,,,,,15-06-2023,01-06-2022
ACRO LDN LIMITED,13844717,,,106 POINT PLEASANT,,LONDON,,ENGLAND,SW18 1PP,Private Limited Company,Active,United Kingdom,,12-01-2022,31,1,12-10-2023,,NO ACCOUNTS FILED,09-02-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13844717,,,,,,,,,,,,,,,,,,,,,25-01-2023,
ACROSS THE BORDER (ATB) LTD,12862673,,,37D AYLESTONE AVENUE,,LONDON,,UNITED KINGDOM,NW6 7AD,Private Limited Company,Active,United Kingdom,,07-09-2020,1,2,07-06-2022,,NO ACCOUNTS FILED,05-10-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,"47820 - Retail sale via stalls and markets of textiles, clothing and footwear",47910 - Retail sale via mail order houses or via Internet,,0,0,http://business.data.gov.uk/id/company/12862673,04-03-2022,BLANCO* BYCOSTA LTD,,,,,,,,,,,,,,,,,,,20-09-2022,06-09-2021
ACT.R RETAIL LTD,4409443,,,113 113 RIVERWALK,SHOPPING CITY,RUNCORN,CHESHIRE,ENGLAND,WA7 2BX,Private Limited Company,Active,United Kingdom,,04-04-2002,31,3,31-12-2022,31-03-2021,MICRO ENTITY,02-05-2017,04-04-2016,1,0,0,1,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/04409443,26-11-2003,A.R.S. ENTERPRISES LTD,,,,,,,,,,,,,,,,,,,12-01-2023,29-12-2021
ACTA SANCTORUM CLOTHING LTD,12988246,,,98 BLANDFORD STREET,,NEWCASTLE UPON TYNE,,UNITED KINGDOM,NE1 3BT,Private Limited Company,Active,United Kingdom,,02-11-2020,30,11,31-08-2023,30-11-2021,MICRO ENTITY,30-11-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12988246,,,,,,,,,,,,,,,,,,,,,15-11-2022,01-11-2021
ACTION OUTDOORS LIMITED,4789230,,,201 COLCHESTER ROAD,LAWFORD,MANNINGTREE,,ENGLAND,CO11 2BU,Private Limited Company,Active,United Kingdom,,05-06-2003,30,6,31-03-2023,30-06-2021,MICRO ENTITY,02-07-2017,04-06-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/04789230,,,,,,,,,,,,,,,,,,,,,11-10-2023,27-09-2022
ACTIUM OCCASIONS LIMITED,12069912,,,66 LYNWOOD GROVE,,ORPINGTON,,ENGLAND,BR6 0BH,Private Limited Company,Active,United Kingdom,,26-06-2019,30,6,31-03-2023,30-06-2021,MICRO ENTITY,24-07-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12069912,,,,,,,,,,,,,,,,,,,,,01-07-2023,17-06-2022
ACTIVE APPAREL LIMITED,6260851,,,10 ST. JOHN STREET,,ASHBOURNE,DERBYSHIRE,ENGLAND,DE6 1GH,Private Limited Company,Active,United Kingdom,,29-05-2007,31,1,31-10-2023,31-01-2022,TOTAL EXEMPTION FULL,14-06-2017,17-05-2016,2,1,0,1,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/06260851,25-11-2021,SPOTTY OTTER LIMITED,,,,,,,,,,,,,,,,,,,14-02-2023,31-01-2022
ACTIVE DANCEWEAR LIMITED,7057681,,,3 MASON STREET,HORWICH,BOLTON,,ENGLAND,BL6 5QP,Private Limited Company,Active,United Kingdom,,27-10-2009,31,10,31-07-2023,31-10-2021,DORMANT,24-11-2016,27-10-2015,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07057681,,,,,,,,,,,,,,,,,,,,,10-11-2023,27-10-2022
ACTIVE LABEL LTD,13857320,,,26 HEATHERDALE DRIVE,TINGLEY,WAKEFIELD,,ENGLAND,WF3 1NG,Private Limited Company,Active,United Kingdom,,18-01-2022,31,1,18-10-2023,,NO ACCOUNTS FILED,15-02-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13857320,,,,,,,,,,,,,,,,,,,,,31-01-2023,
ACTIVE WORLD CLOTHING LTD,13111251,,,3 QUEEN STREET,,ASHFORD,KENT,UNITED KINGDOM,TN23 1RF,Private Limited Company,Active,United Kingdom,,04-01-2021,31,1,31-10-2023,31-01-2022,TOTAL EXEMPTION FULL,01-02-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13111251,,,,,,,,,,,,,,,,,,,,,17-01-2023,03-01-2022
ACTIVEBEAR LTD,12848754,,,38 ICKNIELD WAY,,TRING,,ENGLAND,HP23 4HZ,Private Limited Company,Active,United Kingdom,,31-08-2020,31,8,31-05-2023,31-08-2021,DORMANT,28-09-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12848754,,,,,,,,,,,,,,,,,,,,,13-09-2023,30-08-2022
ACTIVEDRIPWEAR LTD,13472247,,,3 THE GREEN,,BILLINGHAM,DURHAM,UNITED KINGDOM,TS22 5LN,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,23-06-2021,30,6,23-03-2023,,NO ACCOUNTS FILED,21-07-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13472247,,,,,,,,,,,,,,,,,,,,,06-07-2022,
ACTIVEELITES HOLDINGS LIMITED,14516708,,,182-184 HIGH STREET NORTH,,LONDON,,ENGLAND,E6 2JA,Private Limited Company,Active,United Kingdom,,30-11-2022,30,11,31-08-2024,,NO ACCOUNTS FILED,28-12-2023,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14516708,,,,,,,,,,,,,,,,,,,,,13-12-2023,
ACTIVICON LTD,12091427,,,98 COBBOLD ROAD,,LONDON,,UNITED KINGDOM,W12 9LL,Private Limited Company,Active,United Kingdom,,08-07-2019,31,7,30-04-2023,31-07-2021,DORMANT,05-08-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,62090 - Other information technology service activities,,,0,0,http://business.data.gov.uk/id/company/12091427,,,,,,,,,,,,,,,,,,,,,02-07-2023,18-06-2022
ACTIVITY WORKWEAR LIMITED,2365220,,,180-186 KINGSTON ROAD,,NEW MALDEN,SURREY,,KT3 3RD,Private Limited Company,Active,United Kingdom,,23-03-1989,30,4,31-01-2024,30-04-2022,TOTAL EXEMPTION FULL,20-04-2017,23-03-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/02365220,,,,,,,,,,,,,,,,,,,,,20-03-2023,06-03-2022
ACTIVUSUK LTD,13713183,,,17 HILL VIEW ROAD,,BOURNEMOUTH,,ENGLAND,BH10 5BD,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,29-10-2021,31,10,29-07-2023,,NO ACCOUNTS FILED,26-11-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13713183,,,,,,,,,,,,,,,,,,,,,11-11-2022,
ACTUAL APPAREL LIMITED,13554259,,,84 NORFOLK GARDENS,,LITTLEHAMPTON,,ENGLAND,BN17 5PF,Private Limited Company,Active,United Kingdom,,08-08-2021,31,8,08-05-2023,,NO ACCOUNTS FILED,05-09-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13554259,,,,,,,,,,,,,,,,,,,,,21-08-2023,07-08-2022
AD ASTRA ENTERPRISE LTD,13632010,,,SHOP VILLA THE SQUARE,BRADWORTHY,HOLSWORTHY,,ENGLAND,EX22 7SY,Private Limited Company,Active,United Kingdom,,20-09-2021,30,9,20-06-2023,,NO ACCOUNTS FILED,18-10-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13632010,,,,,,,,,,,,,,,,,,,,,03-10-2023,19-09-2022
AD CLOTHING LIMITED,14063168,,,46 CORTSWAY WEST,,WIRRAL,,UNITED KINGDOM,CH49 2NF,Private Limited Company,Active,United Kingdom,,22-04-2022,30,4,22-01-2024,,NO ACCOUNTS FILED,20-05-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14063168,,,,,,,,,,,,,,,,,,,,,05-05-2023,
AD SPORTS LIMITED,7512997,,,47 CARDONNEL ROAD,SKEWEN,NEATH,WEST GLAMORGAN,,SA10 6BT,Private Limited Company,Active,United Kingdom,,01-02-2011,31,12,30-09-2023,31-12-2021,TOTAL EXEMPTION FULL,01-03-2017,01-02-2016,1,1,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07512997,,,,,,,,,,,,,,,,,,,,,15-02-2023,01-02-2022
AD07 TRADING LTD,11738211,,,36 BAKERS LANE,,LICHFIELD,,ENGLAND,WS13 6NG,Private Limited Company,Active,United Kingdom,,21-12-2018,31,12,30-09-2023,31-12-2021,UNAUDITED ABRIDGED,18-01-2020,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11738211,,,,,,,,,,,,,,,,,,,,,01-01-2023,18-12-2021
ADA BABY LIMITED,13346622,,,20 MUNNINGS CLOSE,,HAVERHILL,SUFFOLK,ENGLAND,CB9 7GA,Private Limited Company,Active,United Kingdom,,20-04-2021,15,3,15-12-2023,15-03-2022,MICRO ENTITY,18-05-2022,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,47650 - Retail sale of games and toys in specialised stores,"47820 - Retail sale via stalls and markets of textiles, clothing and footwear",47910 - Retail sale via mail order houses or via Internet,0,0,http://business.data.gov.uk/id/company/13346622,,,,,,,,,,,,,,,,,,,,,03-05-2023,19-04-2022
ADA DAKIN LIMITED,12184853,,,FLAT 505,2 WHITE POST LANE,LONDON,,ENGLAND,E9 5SZ,Private Limited Company,Active,United Kingdom,,02-09-2019,30,9,30-06-2023,30-09-2021,TOTAL EXEMPTION FULL,30-09-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12184853,,,,,,,,,,,,,,,,,,,,,15-09-2023,01-09-2022
ADAB CLOTHING LTD,14346671,,,16 CRACKENEDGE LANE,,DEWSBURY,,UNITED KINGDOM,WF13 1PU,Private Limited Company,Active,United Kingdom,,09-09-2022,30,9,09-06-2024,,NO ACCOUNTS FILED,07-10-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14346671,,,,,,,,,,,,,,,,,,,,,22-09-2023,
ADACTIVEWEAR LTD,13860164,,,1 DUNSMORE ROAD,,BIRMINGHAM,WEST MIDLANDS,UNITED KINGDOM,B28 8EA,Private Limited Company,Active,United Kingdom,,20-01-2022,31,1,20-10-2023,,NO ACCOUNTS FILED,17-02-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13860164,,,,,,,,,,,,,,,,,,,,,02-02-2023,
ADADO GENERAL SUPPLIES LTD,10998050,,,6 BANK BUILDINGS,MITCHAM LANE,LONDON,,ENGLAND,SW16 6NG,Private Limited Company,Active,United Kingdom,,05-10-2017,31,10,31-07-2023,31-10-2021,MICRO ENTITY,02-11-2018,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,"47599 - Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store",,,0,0,http://business.data.gov.uk/id/company/10998050,,,,,,,,,,,,,,,,,,,,,18-10-2023,04-10-2022
ADAGE DANCE LTD,9601618,,,24 CHELTENHAM PARADE,,HARROGATE,NORTH YORKSHIRE,ENGLAND,HG1 1DB,Private Limited Company,Active,United Kingdom,,20-05-2015,31,5,28-02-2023,31-05-2021,MICRO ENTITY,17-06-2017,20-05-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,,,0,0,http://business.data.gov.uk/id/company/09601618,,,,,,,,,,,,,,,,,,,,,03-06-2023,20-05-2022
ADALACE LTD,13540641,,,KEMP HOUSE,152 - 160 CITY ROAD,LONDON,,UNITED KINGDOM,EC1V 2NX,Private Limited Company,Active,United Kingdom,,30-07-2021,31,7,30-04-2023,,NO ACCOUNTS FILED,27-08-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13540641,,,,,,,,,,,,,,,,,,,,,12-08-2023,29-07-2022
ADAM BLINDS LTD,12566239,,,WENTWORTH HOUSE 122 NEW ROAD SIDE,HORSFORTH,LEEDS,WEST YORKSHIRE,,LS18 4QB,Private Limited Company,Liquidation,United Kingdom,,21-04-2020,30,4,31-01-2023,30-04-2021,TOTAL EXEMPTION FULL,19-05-2021,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12566239,,,,,,,,,,,,,,,,,,,,,03-05-2023,19-04-2022
ADAM LEWIS SWANSEA LTD,13516018,,,7 SUNNYMEAD CLOSE,TOWNHILL,SWANSEA,,WALES,SA1 6SD,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,16-07-2021,31,7,16-04-2023,,NO ACCOUNTS FILED,13-08-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13516018,,,,,,,,,,,,,,,,,,,,,29-07-2022,
ADAM ROSS FABRICS LTD,9804049,,,UNIT 2,CRANBY STREET,BIRMINGHAM,WEST MIDLANDS,ENGLAND,B8 1JU,Private Limited Company,Active,United Kingdom,,01-10-2015,31,10,31-07-2023,31-10-2021,UNAUDITED ABRIDGED,29-10-2016,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/09804049,,,,,,,,,,,,,,,,,,,,,11-08-2023,28-07-2022
